CaseID,ActivityID,CompleteTimestamp,PreActivityID
695,9,2012-04-17 22:41:56,8
699,9,2011-03-03 02:30:39,8
699,9,2011-03-03 02:30:41,9
703,9,2010-06-10 15:22:51,8
712,9,2011-08-23 21:41:21,8
715,9,2010-07-28 17:51:16,8
727,9,2010-07-28 22:18:04,8
730,9,2011-05-06 21:33:21,8
744,9,2011-09-15 21:54:02,8
748,9,2011-06-15 16:03:55,8
749,9,2012-05-30 22:50:55,8
754,9,2011-12-16 18:38:42,8
758,9,2011-11-21 18:41:10,8
768,9,2012-07-30 23:20:39,8
770,9,2012-02-09 01:01:24,8
779,9,2010-11-19 17:38:23,8
788,9,2012-07-27 17:07:49,8
790,9,2012-03-26 21:15:21,8
796,9,2012-05-08 23:36:24,8
798,9,2010-09-03 22:01:42,8
798,9,2010-09-13 18:24:11,8
799,9,2012-04-13 15:24:41,8
806,9,2012-02-29 02:09:42,8
816,9,2011-10-07 17:09:27,8
817,9,2012-03-27 16:42:51,8
817,9,2012-03-28 15:44:04,8
823,9,2011-07-26 23:09:40,8
827,9,2011-11-16 22:37:12,8
857,9,2012-05-21 22:47:00,8
864,9,2010-02-22 18:43:38,8
876,9,2012-08-08 23:35:23,8
877,9,2012-05-25 20:55:45,8
883,9,2012-04-18 22:58:19,8
883,9,2012-04-30 21:28:49,8
887,9,2011-10-11 18:51:15,8
887,9,2011-10-11 23:30:30,9
890,9,2010-10-04 21:05:25,8
890,9,2010-10-07 17:33:55,9
890,9,2010-10-12 23:14:00,8
898,9,2012-01-10 22:55:48,8
900,9,2011-03-25 20:55:12,8
907,9,2010-10-29 18:46:07,8
919,9,2010-09-06 16:30:24,8
922,9,2011-03-10 00:29:36,8
922,9,2011-03-15 20:44:33,9
924,9,2010-07-22 21:44:15,8
929,9,2011-01-25 18:52:16,8
936,9,2011-05-16 22:13:05,8
938,9,2012-07-27 15:10:11,8
941,9,2011-07-25 21:14:05,8
944,9,2011-04-26 16:23:28,8
944,9,2011-04-26 20:37:56,9
947,9,2011-10-25 20:12:56,8
948,9,2010-10-20 22:17:59,1
948,9,2010-10-21 00:05:45,8
952,9,2011-11-24 20:31:13,8
958,9,2012-02-22 17:53:28,8
965,9,2010-09-29 17:57:47,8
966,9,2010-11-08 19:57:35,8
973,9,2010-08-27 23:04:37,8
977,9,2010-09-24 22:59:26,8
991,9,2011-05-18 15:02:46,8
993,9,2011-03-28 16:41:55,8
995,9,2011-05-26 17:53:17,8
1009,9,2012-05-18 23:07:29,8
1014,9,2010-12-30 17:51:13,8
1017,9,2012-09-17 17:56:36,8
1020,9,2012-05-28 23:21:32,8
1025,9,2011-03-25 23:24:59,8
1031,9,2011-03-08 01:53:23,8
1032,9,2012-04-17 20:29:31,8
1033,9,2011-11-24 01:07:21,8
1035,9,2010-12-21 17:59:57,8
1036,9,2012-05-30 22:35:37,8
1044,9,2010-05-18 16:44:56,8
1047,9,2011-07-15 17:51:05,8
1048,9,2010-12-13 19:54:14,8
1050,9,2011-05-13 18:46:18,8
1050,9,2011-06-08 16:09:20,8
1053,9,2011-07-05 22:26:48,8
1058,9,2012-07-13 21:26:12,8
1061,9,2011-07-20 21:14:44,8
1062,9,2012-01-12 22:49:28,8
1074,9,2011-11-10 23:21:37,8
1076,9,2012-05-08 17:17:42,8
1080,9,2010-06-09 18:50:30,8
1081,9,2011-11-17 17:31:09,8
1085,9,2010-10-05 15:34:10,8
1089,9,2011-03-10 23:44:28,8
1091,9,2011-11-23 19:43:12,8
1100,9,2010-10-26 18:16:18,8
1112,9,2012-08-14 18:57:41,8
1112,9,2012-08-22 23:06:48,9
1114,9,2011-05-26 16:43:14,8
1114,9,2011-06-07 18:32:28,8
1114,9,2011-06-07 22:28:58,8
1140,9,2011-01-26 01:33:05,8
1141,9,2010-08-30 23:04:04,8
1141,9,2010-09-13 16:51:37,8
1141,9,2010-09-13 18:33:06,8
1141,9,2010-09-13 18:33:27,8
1153,9,2012-01-28 00:32:26,8
1154,9,2012-05-21 15:19:22,1
1155,9,2010-09-23 16:55:05,8
1158,9,2011-06-23 18:00:20,8
1167,9,2011-02-16 01:14:19,8
1168,9,2011-06-18 00:00:22,1
1172,9,2012-04-02 15:52:47,8
1173,9,2010-07-01 17:02:51,8
1180,9,2010-08-09 17:34:30,8
1183,9,2010-07-08 23:41:22,8
1189,9,2011-03-04 18:25:12,8
1191,9,2010-02-09 00:12:28,8
1197,9,2011-12-21 20:24:14,8
1204,9,2010-07-29 21:38:22,8
1207,9,2011-05-18 18:43:36,8
1218,9,2010-08-25 18:19:50,8
1227,9,2011-03-03 00:25:06,8
1227,9,2011-03-03 00:38:40,8
1234,9,2011-07-29 16:11:46,8
1236,9,2012-02-11 01:27:16,8
1245,9,2010-03-15 19:15:11,8
1245,9,2010-03-23 23:37:26,8
1247,9,2010-07-29 17:04:40,8
1248,9,2012-01-11 22:50:22,8
1248,9,2012-01-17 22:37:05,9
1251,9,2012-07-19 23:57:30,8
1255,9,2011-11-21 18:29:29,8
1256,9,2012-05-07 16:35:41,8
1264,9,2011-05-04 23:00:40,8
1270,9,2011-04-06 16:19:11,8
1282,9,2010-07-02 20:24:33,8
1288,9,2011-04-28 18:38:05,8
1302,9,2011-03-08 19:39:56,8
1307,9,2010-11-23 22:30:43,8
1310,9,2010-12-15 17:57:43,8
1321,9,2012-04-23 15:20:19,8
1322,9,2010-06-04 18:42:52,8
1327,9,2012-09-05 20:43:03,1
1328,9,2010-02-24 00:52:23,8
1333,9,2010-06-04 20:12:27,8
1334,9,2012-02-22 02:00:14,8
1339,9,2011-07-11 20:47:43,8
1339,9,2011-07-12 21:45:22,8
1343,9,2012-05-31 18:43:47,8
1345,9,2011-04-20 20:56:05,8
1346,9,2011-12-15 17:54:06,8
1349,9,2012-01-10 20:11:34,8
1350,9,2012-05-16 23:11:27,8
1353,9,2010-09-30 23:02:20,8
1353,9,2010-10-07 17:33:35,9
1354,9,2012-04-06 22:12:57,8
1369,9,2011-08-22 22:18:36,8
1374,9,2012-01-03 19:19:20,8
1377,9,2011-11-10 20:29:43,8
1380,9,2011-08-04 23:14:40,8
1381,9,2011-01-19 00:56:39,8
1390,9,2011-05-16 22:59:19,8
1391,9,2011-02-03 23:27:46,8
1401,9,2012-02-22 20:30:21,8
1403,9,2011-01-17 22:15:47,8
1411,9,2011-03-04 17:44:18,8
1411,9,2011-03-18 17:30:16,8
1414,9,2011-01-14 17:41:51,8
1419,9,2011-12-05 17:46:25,8
1423,9,2012-05-08 16:13:24,8
1428,9,2010-09-24 22:03:42,8
1428,9,2010-09-24 22:03:42,9
1429,9,2011-10-10 17:15:14,8
1436,9,2011-04-28 15:23:13,8
1436,9,2011-05-03 18:22:43,8
1436,9,2011-05-04 21:03:40,8
1446,9,2010-07-26 17:27:55,8
1448,9,2012-03-28 23:39:42,8
1462,9,2012-07-06 15:20:14,8
1472,9,2010-03-22 23:43:09,8
1472,9,2010-03-22 23:45:24,8
1475,9,2012-04-24 16:13:20,8
1476,9,2011-04-13 17:28:28,8
1491,9,2010-07-29 22:02:18,8
1492,9,2011-07-04 18:16:10,8
1499,9,2010-05-19 18:31:11,8
1499,9,2010-05-19 22:10:40,8
1499,9,2010-05-21 21:44:25,8
1499,9,2010-05-28 22:24:06,8
1502,9,2011-05-25 21:23:02,8
1502,9,2011-06-08 16:17:26,8
1516,9,2011-07-08 22:08:00,8
1518,9,2010-07-14 00:14:46,1
1518,9,2010-07-16 18:17:21,8
1526,9,2012-05-30 16:18:26,8
1537,9,2012-05-04 17:51:57,8
1539,9,2011-06-21 20:50:48,8
1540,9,2011-06-29 18:19:37,8
1546,9,2011-08-04 18:16:53,8
1557,9,2010-09-03 22:00:38,8
1557,9,2010-09-06 18:19:24,8
1567,9,2010-11-09 00:33:07,8
1575,9,2011-05-20 22:41:00,8
1587,9,2012-08-14 23:55:14,8
1592,9,2012-06-05 21:22:26,8
1595,9,2010-12-13 19:29:12,8
1595,9,2010-12-15 00:36:26,8
1606,9,2011-07-21 17:57:29,8
1606,9,2011-08-04 16:19:41,8
1617,9,2010-07-29 16:53:20,1
1620,9,2012-02-06 19:56:05,8
1620,9,2012-02-09 01:24:27,8
1622,9,2010-12-11 01:36:34,8
1622,9,2010-12-11 01:36:35,9
1641,9,2011-01-25 17:34:05,8
1642,9,2012-03-26 15:57:24,8
1643,9,2011-08-19 15:31:26,1
1651,9,2011-05-09 20:33:54,8
1666,9,2011-10-27 17:51:09,8
1670,9,2010-07-23 23:44:43,8
1672,9,2011-05-10 23:41:06,8
1680,9,2012-03-13 23:54:41,8
1684,9,2010-07-29 21:37:30,8
1684,9,2010-07-29 21:50:31,8
1685,9,2011-07-20 21:08:22,8
1685,9,2011-08-26 22:21:54,9
1688,9,2011-02-17 20:40:11,8
1688,9,2011-02-21 22:57:56,8
1689,9,2012-04-19 22:03:04,8
1690,9,2012-07-04 00:04:23,8
1692,9,2011-04-22 16:36:35,8
1693,9,2011-05-31 23:44:31,8
1702,9,2011-11-21 18:07:29,8
1714,9,2010-04-30 16:51:12,8
1716,9,2011-12-24 00:53:58,8
1716,9,2012-01-11 17:45:27,9
1716,9,2012-01-11 17:45:27,9
1720,9,2010-07-21 15:50:35,8
1724,9,2011-02-28 20:41:09,1
1724,9,2011-03-18 23:47:11,8
1726,9,2011-11-22 23:41:52,8
1734,9,2011-02-09 23:02:17,8
1737,9,2012-07-06 22:00:49,8
1750,9,2012-06-06 18:23:33,8
1752,9,2012-02-13 20:32:49,8
1755,9,2010-06-29 23:33:26,8
1780,9,2012-06-28 15:35:39,8
1781,9,2011-12-19 19:35:06,8
1787,9,2012-08-16 15:25:03,8
1787,9,2012-08-16 15:25:03,9
1796,9,2011-10-11 18:44:46,8
1803,9,2012-04-05 23:06:07,8
1806,9,2010-04-16 17:49:36,8
1810,9,2012-07-19 22:53:47,8
1813,9,2012-10-19 17:49:50,8
1816,9,2011-06-28 18:26:45,8
1820,9,2011-03-14 22:36:02,1
1820,9,2011-03-14 22:42:34,8
1820,9,2011-03-15 23:29:57,8
1820,9,2011-03-23 17:59:49,8
1821,9,2010-05-21 21:30:44,8
1825,9,2012-03-13 23:52:53,8
1832,9,2010-11-17 23:21:52,8
1839,9,2011-11-04 00:44:05,8
1844,9,2012-07-24 17:44:24,8
1846,9,2011-03-09 18:55:12,8
1849,9,2010-09-09 18:27:49,8
1850,9,2010-05-31 15:10:21,1
1854,9,2012-07-31 15:21:21,8
1856,9,2012-06-21 16:57:11,8
1865,9,2011-04-28 22:27:44,8
1875,9,2012-03-09 20:53:38,8
1885,9,2012-07-06 15:14:32,8
1898,9,2012-05-16 16:39:14,8
1899,9,2010-10-11 23:05:48,8
1899,9,2010-10-11 23:05:49,9
1907,9,2010-03-05 21:14:59,8
1908,9,2012-04-20 17:50:22,8
1912,9,2012-04-11 23:30:35,8
1919,9,2010-10-07 21:13:27,8
1935,9,2011-02-11 23:33:41,8
1936,9,2011-06-29 15:49:29,8
1943,9,2011-04-18 18:38:46,8
1943,9,2011-05-10 18:09:02,8
1944,9,2012-03-26 22:09:16,8
1948,9,2011-01-28 00:10:17,8
1957,9,2011-11-11 20:48:22,8
1960,9,2012-05-15 15:30:57,8
1979,9,2012-05-24 17:29:03,8
1995,9,2012-04-11 19:21:16,8
1998,9,2012-06-11 20:37:06,8
2001,9,2010-03-31 00:55:39,8
2003,9,2011-05-30 23:21:46,8
2010,9,2011-07-06 16:04:08,8
2010,9,2011-07-07 22:57:05,8
2010,9,2011-07-07 23:14:53,8
2014,9,2012-06-20 20:44:40,8
2018,9,2011-06-13 17:40:43,8
2019,9,2011-05-13 21:13:31,8
2024,9,2012-06-26 16:44:00,8
2027,9,2012-02-06 23:00:19,8
2033,9,2010-04-02 15:26:11,1
2036,9,2011-12-30 18:22:24,8
2040,9,2011-08-25 23:45:23,8
2041,9,2011-06-29 18:01:17,8
2048,9,2011-02-07 22:33:56,8
2051,9,2010-07-23 23:50:14,1
2051,9,2010-07-26 16:11:02,8
2053,9,2010-06-22 23:17:45,8
2053,9,2010-06-28 21:35:02,8
2067,9,2010-08-04 23:15:46,8
2070,9,2012-03-20 19:10:47,8
2071,9,2011-11-17 00:59:39,8
2071,9,2011-12-02 23:52:14,8
2073,9,2012-05-25 16:09:20,8
2078,9,2012-07-17 21:05:02,1
2079,9,2012-01-06 00:03:06,1
2079,9,2012-01-06 00:03:07,9
2082,9,2011-05-10 23:01:24,8
2082,9,2011-05-11 16:50:11,8
2087,9,2012-01-04 18:11:50,8
2087,9,2012-01-13 19:13:12,8
2090,9,2012-02-04 02:05:52,8
2091,9,2011-07-20 16:08:05,8
2098,9,2011-11-10 00:22:07,8
2098,9,2011-11-11 19:03:14,9
2098,9,2011-11-11 19:03:15,9
2098,9,2011-11-16 17:23:39,9
2102,9,2010-10-01 00:11:23,8
2119,9,2010-05-04 18:26:16,8
2129,9,2011-11-09 23:04:26,8
2132,9,2011-12-02 23:07:24,8
2135,9,2011-11-02 19:25:42,8
2139,9,2012-07-25 16:23:43,8
2145,9,2011-01-28 17:39:57,8
2145,9,2011-02-10 18:10:39,8
2147,9,2011-06-22 16:17:37,8
2162,9,2011-04-18 23:02:34,1
2162,9,2011-04-18 23:02:35,9
2170,9,2012-01-05 23:41:40,8
2173,9,2010-04-26 20:25:34,8
2184,9,2011-01-25 00:28:36,8
2199,9,2010-03-30 21:07:34,8
2207,9,2011-02-22 00:34:00,8
2209,9,2011-04-01 17:29:02,8
2213,9,2011-03-04 23:48:00,8
2216,9,2011-12-09 20:54:53,8
2217,9,2011-04-26 16:38:47,8
2241,9,2012-06-28 22:03:07,8
2244,9,2012-04-05 23:16:21,8
2249,9,2010-05-01 00:42:57,8
2250,9,2012-08-13 20:42:53,1
2269,9,2011-03-31 17:37:26,8
2271,9,2010-08-26 21:35:50,8
2281,9,2011-06-28 17:25:57,8
2287,9,2011-05-17 15:45:25,8
2287,9,2011-05-19 20:25:04,8
2292,9,2010-03-26 00:00:49,8
2294,9,2011-07-14 17:53:46,8
2295,9,2011-02-22 18:40:16,8
2295,9,2011-03-03 18:15:27,8
2304,9,2011-11-17 23:49:05,8
2304,9,2011-12-02 17:19:53,8
2306,9,2011-10-19 16:21:57,8
2310,9,2010-12-10 19:36:54,8
2311,9,2011-02-22 01:12:12,8
2318,9,2012-06-25 20:56:24,8
2318,9,2012-07-03 21:54:41,9
2318,9,2012-07-03 21:54:42,9
2319,9,2010-10-01 21:49:19,8
2326,9,2012-04-03 18:54:57,8
2331,9,2011-01-11 01:26:55,8
2337,9,2011-01-27 23:29:14,8
2338,9,2010-07-29 20:50:18,8
2341,9,2011-06-09 20:56:08,8
2341,9,2011-06-10 20:30:45,9
2341,9,2011-06-17 23:02:13,9
2342,9,2012-08-14 20:08:45,8
2342,9,2012-08-14 20:08:45,9
2345,9,2011-08-16 15:48:46,8
2361,9,2011-03-08 22:38:18,8
2366,9,2012-06-12 16:32:52,8
2373,9,2011-02-14 22:48:17,8
2379,9,2011-04-15 16:26:25,8
2380,9,2012-10-04 21:48:13,8
2384,9,2011-02-25 22:47:21,8
2400,9,2011-12-14 17:31:34,8
2407,9,2011-07-25 20:43:07,8
2407,9,2011-08-18 15:44:21,8
2414,9,2011-02-11 01:58:57,8
2418,9,2010-05-12 23:26:17,8
2419,9,2012-07-06 15:22:57,8
2426,9,2011-12-13 18:50:00,8
2429,9,2012-02-13 19:11:51,8
2435,9,2011-01-12 22:53:42,8
2439,9,2010-07-22 15:44:36,8
2442,9,2011-06-22 21:24:54,8
2443,9,2010-09-01 21:13:02,8
2454,9,2012-05-15 15:41:07,8
2455,9,2012-09-21 15:37:37,8
2463,9,2011-08-11 21:57:34,6
2467,9,2010-06-04 17:16:28,8
2468,9,2011-02-24 23:23:16,8
2470,9,2011-05-25 17:41:36,8
2471,9,2011-05-11 18:35:44,8
2486,9,2010-08-10 20:19:25,8
2500,9,2010-09-16 00:44:06,8
2504,9,2012-09-13 15:57:08,8
2505,9,2011-03-04 01:30:50,8
2505,9,2011-03-08 20:30:29,8
2506,9,2011-06-28 16:36:02,8
2518,9,2012-02-11 00:53:23,8
2519,9,2011-02-17 20:32:53,8
2520,9,2010-11-02 19:29:56,8
2526,9,2011-09-26 20:19:46,8
2526,9,2011-09-26 20:19:46,9
2538,9,2012-02-10 00:35:56,8
2553,9,2011-06-27 18:32:44,8
2560,9,2010-08-09 20:14:12,8
2567,9,2011-04-22 21:48:02,8
2572,9,2012-06-18 21:39:15,8
2575,9,2012-08-04 00:21:17,8
2576,9,2012-04-26 23:59:05,8
2583,9,2010-11-29 17:39:26,8
2584,9,2012-05-15 23:23:31,8
2589,9,2011-02-21 17:35:05,8
2597,9,2011-04-19 22:22:13,1
2605,9,2010-07-06 00:25:56,1
2606,9,2012-03-22 21:19:24,8
2609,9,2012-08-16 17:12:32,8
2610,9,2011-04-28 21:33:01,8
2612,9,2012-04-16 16:16:01,8
2619,9,2010-03-18 20:18:34,8
2621,9,2011-10-13 23:21:30,8
2623,9,2012-05-28 16:11:51,8
2623,9,2012-06-08 23:51:36,8
2628,9,2012-07-09 20:30:30,8
2633,9,2010-11-19 19:50:09,8
2641,9,2012-06-18 21:40:17,8
2655,9,2011-05-18 20:48:25,8
2678,9,2011-12-23 01:53:16,8
2688,9,2012-06-18 21:39:57,8
2691,9,2012-05-11 16:26:19,8
2709,9,2010-11-17 23:02:04,8
2710,9,2011-05-10 21:13:38,8
2710,9,2011-05-11 21:53:25,9
2713,9,2012-10-04 16:00:50,8
2719,9,2012-05-14 21:06:27,8
2722,9,2011-07-28 17:22:45,8
2722,9,2011-08-03 16:59:57,9
2724,9,2011-09-28 21:10:00,8
2725,9,2010-12-21 20:33:55,8
2726,9,2011-01-14 00:17:16,8
2727,9,2012-03-23 18:44:30,8
2729,9,2012-05-07 18:32:52,8
2735,9,2011-07-20 16:17:20,8
2736,9,2011-05-30 15:34:08,8
2739,9,2012-04-24 20:13:36,8
2744,9,2011-02-25 22:48:35,8
2747,9,2011-12-16 00:51:18,8
2749,9,2011-10-28 00:04:01,8
2751,9,2011-02-21 17:12:35,8
2753,9,2012-01-03 19:36:13,8
2758,9,2011-11-24 01:13:48,8
2764,9,2012-06-15 17:06:45,8
2794,9,2011-10-28 18:38:36,8
2795,9,2012-03-22 01:48:21,8
2801,9,2012-05-16 22:02:55,8
2805,9,2010-10-01 21:13:00,1
2808,9,2011-06-20 21:28:47,8
2808,9,2011-06-20 21:31:01,9
2812,9,2010-05-31 23:59:22,1
2819,9,2010-09-17 21:52:10,8
2819,9,2010-09-17 21:52:11,9
2828,9,2010-05-19 01:22:40,8
2833,9,2012-04-04 20:44:51,8
2835,9,2010-06-24 00:48:50,8
2838,9,2010-10-15 17:27:51,8
2838,9,2010-10-18 23:06:33,9
2845,9,2010-05-25 23:35:52,8
2846,9,2012-07-27 00:15:16,8
2853,9,2011-07-11 17:09:16,8
2858,9,2010-09-08 23:15:06,8
2861,9,2011-06-29 16:25:56,8
2863,9,2010-05-20 15:27:21,1
2867,9,2011-06-15 18:37:31,8
2867,9,2011-06-17 21:43:33,9
2869,9,2011-07-08 22:07:29,8
2875,9,2012-09-06 21:21:33,8
2877,9,2010-12-17 16:58:04,8
2887,9,2011-04-07 22:51:29,8
2887,9,2011-04-18 21:46:39,9
2894,9,2011-04-07 23:44:34,8
2904,9,2012-03-30 14:49:33,8
2909,9,2010-05-27 21:55:13,1
2921,9,2011-12-23 00:37:55,8
2925,9,2010-11-09 00:55:17,8
2927,9,2011-03-09 00:19:40,8
2936,9,2011-02-17 00:00:26,8
2944,9,2011-05-27 18:45:22,8
2945,9,2011-08-16 21:12:48,1
2946,9,2012-04-24 17:40:04,8
2951,9,2011-03-09 21:02:32,8
2952,9,2011-11-23 00:41:45,8
2967,9,2011-11-03 02:23:23,8
2978,9,2012-04-16 15:23:40,8
2993,9,2010-04-09 23:34:50,8
3011,9,2011-12-17 00:19:46,8
3011,9,2011-12-17 00:19:46,9
3012,9,2010-09-21 15:29:14,8
3018,9,2011-11-08 18:33:34,8
3022,9,2011-11-14 18:43:44,8
3028,9,2012-04-02 17:30:50,8
3030,9,2010-11-11 22:47:04,8
3049,9,2011-05-23 22:09:46,8
3050,9,2010-09-22 17:04:44,8
3051,9,2011-04-08 16:48:56,8
3055,9,2011-03-25 18:43:13,8
3067,9,2012-03-14 01:26:02,8
3083,9,2012-08-17 22:38:39,8
3088,9,2011-03-10 17:15:40,8
3089,9,2011-11-23 01:51:16,8
3099,9,2011-07-25 18:28:19,8
3100,9,2011-03-17 01:19:17,8
3102,9,2011-11-11 20:26:54,8
3105,9,2011-12-07 22:55:33,8
3110,9,2011-08-16 15:41:34,8
3114,9,2010-11-18 00:01:51,8
3115,9,2012-06-18 21:38:53,8
3122,9,2012-06-21 16:09:16,8
3131,9,2011-03-08 17:46:22,8
3138,9,2011-05-20 17:32:21,8
3143,9,2012-07-05 15:43:34,8
3150,9,2010-04-09 23:36:47,8
3152,9,2011-04-08 17:18:30,8
3153,9,2010-12-23 18:52:16,8
3156,9,2011-11-23 01:46:18,8
3157,9,2012-01-13 19:42:10,8
3163,9,2010-07-29 17:18:48,8
3170,9,2010-12-27 23:23:30,8
3175,9,2011-11-18 02:07:00,8
3182,9,2012-08-20 21:39:06,8
3183,9,2011-01-24 18:12:07,8
3191,9,2011-07-28 21:20:14,8
3191,9,2011-07-29 18:46:47,9
3196,9,2010-05-13 22:23:40,8
3201,9,2011-11-22 20:31:06,8
3211,9,2011-12-12 18:41:08,8
3234,9,2010-12-13 19:54:49,8
3238,9,2010-02-16 20:50:57,8
3250,9,2011-03-02 20:05:05,8
3250,9,2011-03-15 20:43:40,9
3252,9,2011-02-09 23:12:23,8
3256,9,2010-06-08 17:33:35,8
3257,9,2011-09-16 21:48:46,8
3264,9,2012-04-24 15:43:17,8
3270,9,2011-03-18 18:40:04,8
3274,9,2011-04-26 16:05:00,8
3278,9,2011-04-13 17:09:24,8
3279,9,2011-12-05 23:22:49,8
3287,9,2010-08-23 20:22:19,8
3287,9,2010-09-13 18:23:48,8
3288,9,2012-09-04 16:09:25,8
3292,9,2010-08-02 23:14:30,8
3295,9,2011-02-26 00:21:50,8
3303,9,2012-01-05 22:51:52,8
3304,9,2011-04-18 20:27:59,8
3307,9,2011-12-16 17:26:29,8
3308,9,2011-02-05 00:32:08,8
3318,9,2012-06-02 00:37:54,8
3322,9,2011-12-15 20:18:50,8
3325,9,2012-03-01 17:13:12,8
3335,9,2012-05-03 16:21:00,8
3342,9,2012-01-13 19:48:02,8
3346,9,2011-06-28 17:27:26,8
3348,9,2012-03-08 20:09:09,8
3348,9,2012-03-28 22:46:46,8
3354,9,2010-07-07 21:52:41,1
3364,9,2012-05-31 15:13:54,1
3364,9,2012-05-31 15:13:55,9
