CaseID,ActivityID,CompleteTimestamp,PreActivityID
203,8,2010-06-11 20:22:40,1
204,8,2011-11-01 00:30:50,1
205,8,2010-12-09 20:19:43,1
205,8,2010-12-21 22:36:16,9
206,8,2011-03-04 19:29:32,1
206,8,2011-03-11 20:48:16,9
207,8,2011-06-23 21:54:10,1
208,8,2010-10-12 20:58:07,1
209,8,2012-01-11 19:40:06,1
212,8,2012-05-14 20:39:41,1
214,8,2011-01-26 17:57:35,1
215,8,2010-04-27 22:30:12,1
216,8,2010-03-24 20:14:37,1
217,8,2011-03-04 18:35:05,1
218,8,2011-03-26 01:17:36,1
218,8,2011-03-28 17:02:16,6
218,8,2011-04-08 20:49:14,9
219,8,2011-11-11 19:10:51,0
219,8,2011-11-15 17:46:26,9
220,8,2011-07-28 21:41:04,1
221,8,2011-11-26 00:11:06,1
223,8,2012-03-16 20:30:26,1
224,8,2012-05-28 22:21:21,1
226,8,2011-04-12 00:01:52,1
227,8,2011-05-17 17:14:52,1
228,8,2010-09-23 16:37:42,1
231,8,2010-10-21 00:04:16,1
234,8,2010-07-07 18:10:15,1
236,8,2011-02-05 01:33:09,1
238,8,2010-07-27 15:36:36,1
239,8,2011-07-14 23:50:15,1
240,8,2011-08-02 23:54:16,1
241,8,2012-05-18 14:58:20,1
242,8,2012-08-22 22:24:49,1
243,8,2012-06-20 22:44:02,1
244,8,2010-11-25 02:21:52,1
245,8,2010-04-29 18:15:16,1
246,8,2010-11-02 23:57:16,1
247,8,2012-08-10 15:02:47,3
249,8,2011-04-20 15:35:25,1
250,8,2011-02-23 02:07:16,1
251,8,2012-07-03 15:44:06,1
252,8,2011-01-19 23:55:35,1
252,8,2011-01-24 22:38:44,6
254,8,2010-11-30 23:09:41,1
255,8,2012-03-06 22:39:56,1
256,8,2011-01-27 19:59:56,1
257,8,2011-02-09 22:50:46,1
258,8,2010-12-02 19:16:17,1
258,8,2010-12-07 01:45:40,9
259,8,2010-03-24 17:39:20,1
260,8,2010-10-19 18:17:06,1
261,8,2012-07-30 18:55:48,1
263,8,2011-12-29 19:16:43,1
264,8,2011-03-11 17:05:59,1
267,8,2011-05-05 17:42:08,1
268,8,2010-07-23 16:29:53,1
269,8,2011-12-12 17:40:49,0
270,8,2011-04-01 16:49:20,1
270,8,2011-04-04 18:05:40,9
271,8,2010-03-08 20:52:48,1
272,8,2012-01-25 17:39:02,1
273,8,2010-03-26 00:32:12,1
274,8,2012-04-26 16:37:56,1
275,8,2010-06-28 22:02:44,1
276,8,2010-03-30 23:59:10,1
277,8,2012-03-13 18:48:04,1
278,8,2010-06-16 16:46:50,9
278,8,2010-06-21 23:04:47,9
280,8,2010-11-25 23:03:26,1
280,8,2010-11-30 01:25:15,9
280,8,2010-11-30 19:58:20,6
281,8,2011-07-04 20:19:44,1
283,8,2012-06-18 18:01:49,1
284,8,2011-11-08 17:24:19,1
285,8,2012-05-03 16:00:14,1
287,8,2011-02-08 16:49:34,1
288,8,2011-11-17 18:36:01,1
289,8,2010-09-07 22:44:49,1
291,8,2010-10-13 18:22:15,1
292,8,2012-08-02 16:48:49,1
293,8,2012-08-10 21:16:56,1
294,8,2010-05-14 21:02:16,1
295,8,2012-02-15 18:30:22,1
297,8,2010-07-15 20:54:40,1
298,8,2010-12-01 18:11:18,1
300,8,2012-03-22 01:34:39,1
301,8,2010-05-06 21:01:24,1
301,8,2010-05-06 22:36:41,6
301,8,2010-05-07 20:17:30,9
302,8,2010-11-20 02:24:12,1
303,8,2012-02-06 17:29:28,1
304,8,2011-10-06 17:30:22,1
305,8,2012-05-07 16:10:51,1
306,8,2010-09-20 23:23:07,1
307,8,2012-06-25 18:06:08,1
309,8,2012-07-23 22:08:08,1
310,8,2011-07-01 15:47:17,1
311,8,2012-03-20 19:06:45,1
312,8,2012-07-18 21:29:20,1
314,8,2011-04-18 17:50:42,1
315,8,2010-11-10 00:17:47,1
315,8,2010-12-07 00:21:54,9
316,8,2010-09-06 23:27:05,1
318,8,2012-05-30 19:01:54,1
319,8,2011-01-19 00:33:26,1
319,8,2011-01-21 23:36:47,9
320,8,2010-12-28 01:51:07,1
321,8,2010-07-02 00:43:16,1
321,8,2010-07-02 20:15:07,9
322,8,2010-11-25 20:50:46,1
322,8,2010-12-14 00:43:50,9
324,8,2012-09-06 16:45:04,0
325,8,2011-02-16 01:52:51,1
327,8,2010-04-29 22:33:17,1
328,8,2012-01-10 18:59:56,1
329,8,2011-11-02 17:42:11,1
329,8,2011-11-16 20:49:39,6
330,8,2010-10-08 18:32:11,1
334,8,2011-04-29 23:36:29,1
334,8,2011-05-03 18:37:08,9
335,8,2010-08-23 17:13:22,1
336,8,2012-04-20 18:54:41,1
338,8,2012-07-20 18:25:48,1
339,8,2012-05-15 23:04:27,1
340,8,2012-03-07 01:53:18,1
342,8,2010-06-02 00:10:52,1
344,8,2012-01-20 02:02:55,1
350,8,2012-01-18 20:36:11,1
351,8,2010-04-01 22:17:35,1
353,8,2010-11-30 01:49:08,1
355,8,2011-01-27 01:34:13,1
356,8,2012-06-20 15:46:29,1
357,8,2012-07-12 14:59:23,1
358,8,2010-09-21 20:27:07,1
359,8,2011-01-21 17:44:16,1
360,8,2010-02-24 01:40:34,1
362,8,2012-03-13 00:06:36,1
363,8,2010-04-14 17:22:18,1
365,8,2010-12-29 18:06:53,1
365,8,2010-12-29 23:46:12,9
366,8,2012-07-10 22:42:32,1
368,8,2011-06-22 23:55:26,1
368,8,2011-07-20 16:13:16,9
369,8,2011-07-14 16:37:19,1
369,8,2011-07-14 16:51:59,8
371,8,2012-01-26 19:51:43,1
372,8,2012-05-24 23:18:41,1
373,8,2011-12-16 22:59:19,1
375,8,2012-05-10 20:25:31,1
376,8,2010-05-05 18:35:13,1
376,8,2010-05-17 16:11:07,9
377,8,2011-12-19 20:09:41,1
379,8,2010-07-26 20:44:10,1
381,8,2012-04-12 16:19:36,1
385,8,2010-12-16 00:47:56,1
386,8,2011-05-10 16:53:00,1
386,8,2011-05-17 16:52:37,9
387,8,2011-12-14 21:05:59,1
388,8,2010-07-27 15:03:48,9
389,8,2011-06-29 16:35:06,1
390,8,2010-01-18 18:30:24,1
391,8,2011-09-16 22:54:21,1
393,8,2010-10-29 22:07:35,1
394,8,2012-01-13 18:45:33,1
395,8,2011-12-15 19:32:56,1
396,8,2010-09-23 23:36:50,1
397,8,2012-08-03 15:04:30,1
398,8,2012-01-25 17:39:20,1
400,8,2011-09-28 15:08:53,1
401,8,2010-04-29 21:01:59,1
403,8,2012-01-18 17:04:57,1
404,8,2010-02-11 23:30:44,1
405,8,2012-01-20 17:18:14,1
405,8,2012-01-23 19:34:09,6
406,8,2010-01-14 20:42:31,1
409,8,2011-08-30 16:33:47,1
410,8,2010-11-23 23:07:33,1
411,8,2010-12-07 23:00:09,1
413,8,2011-09-23 17:20:34,1
415,8,2012-03-20 20:05:18,1
416,8,2010-08-06 23:25:41,1
417,8,2012-04-04 22:04:39,1
418,8,2012-05-07 14:59:13,1
419,8,2010-07-02 21:38:42,1
419,8,2010-07-13 23:01:23,9
420,8,2010-09-15 23:51:01,1
422,8,2011-01-10 17:15:19,1
423,8,2010-09-16 17:03:40,1
424,8,2012-06-15 23:30:32,1
425,8,2012-04-16 22:05:04,1
426,8,2011-03-15 22:18:50,1
426,8,2011-04-14 16:41:49,9
427,8,2012-08-03 15:20:15,1
428,8,2010-10-12 17:58:32,1
429,8,2011-06-23 20:57:37,1
430,8,2010-02-16 20:00:17,1
431,8,2012-02-03 00:06:16,1
432,8,2011-09-30 21:46:24,1
434,8,2012-04-18 16:25:34,1
436,8,2012-06-19 18:32:43,1
437,8,2011-11-15 23:54:29,1
439,8,2012-02-10 02:05:23,1
440,8,2011-06-07 20:16:33,1
442,8,2011-02-19 02:47:39,1
443,8,2011-03-10 20:15:07,1
444,8,2012-07-23 22:27:42,1
445,8,2011-05-16 17:26:52,1
448,8,2012-06-13 18:35:07,1
449,8,2011-03-09 20:49:53,1
449,8,2011-03-10 22:20:24,9
450,8,2010-10-07 23:57:26,1
451,8,2011-07-13 20:27:47,1
452,8,2010-12-06 17:08:44,1
453,8,2012-05-23 15:57:05,1
454,8,2011-11-09 00:52:23,1
455,8,2010-07-12 17:25:59,1
455,8,2010-07-21 16:23:02,9
457,8,2011-12-07 20:41:28,1
458,8,2012-07-26 23:34:07,1
459,8,2011-10-18 17:24:51,1
460,8,2011-02-28 20:00:58,1
461,8,2012-03-28 17:49:03,1
462,8,2012-05-15 16:39:18,1
463,8,2011-11-10 18:21:08,1
464,8,2011-10-07 22:08:34,1
465,8,2011-07-05 18:38:12,1
466,8,2012-06-15 23:35:08,1
468,8,2011-02-04 23:48:04,1
468,8,2011-02-17 18:18:28,9
469,8,2010-05-03 19:20:03,1
469,8,2010-05-03 20:15:04,9
471,8,2011-05-24 16:28:14,1
471,8,2011-06-03 21:21:28,9
472,8,2012-07-23 23:04:26,1
473,8,2011-01-20 20:01:42,1
475,8,2011-04-13 22:44:19,1
476,8,2011-04-01 22:42:31,1
476,8,2011-04-07 23:40:59,9
477,8,2012-01-04 17:34:29,1
478,8,2012-09-21 21:52:10,1
481,8,2011-09-01 22:52:37,1
483,8,2012-08-08 16:00:42,1
485,8,2011-07-04 17:02:11,1
486,8,2011-09-26 20:51:45,1
488,8,2011-09-26 21:33:44,1
489,8,2011-03-24 23:42:08,1
490,8,2011-07-12 15:52:08,1
491,8,2012-04-16 15:07:02,1
492,8,2012-05-31 14:59:24,1
493,8,2011-12-27 17:30:02,1
494,8,2011-03-30 16:30:43,1
495,8,2012-07-19 23:51:21,1
497,8,2012-07-27 18:55:05,1
498,8,2012-09-14 15:18:18,1
499,8,2011-01-28 22:49:49,1
500,8,2011-03-22 18:19:41,1
501,8,2012-06-05 14:58:08,1
502,8,2012-09-25 15:11:43,1
503,8,2012-09-05 17:53:57,1
505,8,2012-01-20 23:26:12,1
508,8,2012-02-23 22:43:39,1
509,8,2010-09-24 23:16:20,1
509,8,2010-10-04 16:49:45,9
510,8,2012-07-16 22:00:55,1
511,8,2012-04-27 18:48:24,1
512,8,2011-10-11 21:11:42,1
513,8,2011-03-30 18:45:26,1
514,8,2011-12-28 00:39:22,1
515,8,2011-10-20 16:42:26,1
516,8,2011-09-05 18:32:40,1
517,8,2011-03-02 00:23:19,1
517,8,2011-03-02 00:23:50,8
517,8,2011-03-18 19:57:44,9
518,8,2011-03-26 02:11:53,1
518,8,2011-04-22 16:10:57,6
519,8,2012-06-08 16:32:05,1
520,8,2012-10-12 19:10:56,1
521,8,2012-01-10 17:42:03,1
522,8,2011-12-05 17:15:04,1
524,8,2011-12-22 23:41:31,1
526,8,2012-03-07 01:54:43,1
528,8,2012-06-20 15:49:37,1
531,8,2011-12-06 17:17:04,1
533,8,2012-07-31 23:24:46,1
534,8,2011-04-19 15:39:52,1
535,8,2011-12-09 19:32:22,1
536,8,2011-04-15 00:11:57,1
537,8,2012-06-01 18:33:15,1
538,8,2012-02-09 00:35:36,1
539,8,2011-05-18 20:24:56,1
540,8,2010-09-08 17:23:34,1
541,8,2012-05-15 16:01:25,1
542,8,2011-09-26 23:55:24,1
543,8,2011-12-02 00:50:17,1
544,8,2012-01-11 23:15:21,1
545,8,2012-03-01 00:33:17,1
546,8,2011-12-02 19:52:24,1
547,8,2010-07-14 15:27:24,9
547,8,2010-08-10 20:41:37,9
548,8,2011-05-20 18:35:25,1
549,8,2012-02-15 20:48:09,1
551,8,2012-07-18 23:54:24,1
552,8,2012-06-04 18:55:37,1
555,8,2010-12-17 19:42:59,1
560,8,2010-05-06 15:29:22,1
561,8,2012-06-01 00:25:59,1
562,8,2010-12-17 20:20:18,1
563,8,2011-05-18 23:17:52,1
564,8,2011-06-09 20:48:08,1
565,8,2012-07-16 15:02:21,1
567,8,2011-07-29 20:29:41,1
568,8,2011-08-23 15:55:46,1
569,8,2011-07-05 20:34:00,1
570,8,2012-05-29 21:37:40,1
571,8,2011-05-11 21:53:50,1
571,8,2011-06-21 17:41:50,9
572,8,2010-05-28 22:57:02,9
572,8,2010-05-28 23:37:43,6
572,8,2010-05-31 16:56:23,9
573,8,2012-07-30 15:07:07,1
574,8,2011-12-14 18:47:44,0
576,8,2010-12-03 02:41:33,1
577,8,2011-04-29 18:42:26,1
577,8,2011-04-29 20:55:58,8
579,8,2011-02-15 22:52:52,1
580,8,2011-04-19 18:22:53,1
581,8,2012-06-25 17:15:53,1
582,8,2010-12-13 17:25:39,1
582,8,2010-12-16 01:41:37,6
582,8,2011-01-05 01:04:05,9
583,8,2012-06-06 15:01:41,1
584,8,2011-03-10 19:33:29,1
584,8,2011-03-14 17:25:15,9
584,8,2011-03-25 23:51:06,9
585,8,2010-09-09 20:33:43,1
586,8,2012-07-26 23:14:39,1
587,8,2010-04-29 16:55:35,1
587,8,2010-04-29 21:39:58,9
588,8,2010-02-18 01:24:59,1
589,8,2012-07-23 15:24:50,1
590,8,2010-12-16 01:15:20,1
591,8,2010-05-11 15:52:31,1
592,8,2012-01-23 17:40:34,0
596,8,2012-01-16 17:37:03,1
597,8,2011-03-25 20:28:43,1
598,8,2011-06-23 22:48:10,1
599,8,2010-03-08 23:00:06,1
600,8,2012-07-11 16:28:34,1
601,8,2011-01-10 20:35:05,1
602,8,2012-05-02 15:39:30,1
605,8,2011-04-04 21:06:59,1
607,8,2011-06-14 15:22:14,1
607,8,2011-06-17 21:19:03,9
608,8,2010-12-29 01:34:13,1
608,8,2011-01-10 17:29:01,9
609,8,2010-03-20 00:47:09,1
610,8,2010-09-09 18:01:32,1
611,8,2010-12-31 18:41:44,1
612,8,2010-04-29 21:32:50,1
613,8,2012-07-30 16:07:05,1
614,8,2012-07-12 16:10:08,1
615,8,2011-09-01 15:15:49,1
616,8,2010-03-24 20:24:16,1
617,8,2010-11-16 23:22:57,1
618,8,2012-01-31 01:21:21,1
619,8,2011-03-31 23:50:04,1
620,8,2011-12-27 23:02:18,1
620,8,2012-01-12 17:25:56,9
621,8,2012-06-21 17:27:38,1
622,8,2012-09-27 22:04:02,1
623,8,2011-11-11 22:31:56,1
625,8,2010-04-20 15:20:23,1
627,8,2012-07-10 15:24:26,1
628,8,2011-01-27 18:10:56,1
628,8,2011-02-18 18:09:12,9
632,8,2010-07-29 23:20:00,1
633,8,2012-05-30 15:16:49,1
634,8,2012-03-22 17:48:01,1
635,8,2011-06-29 19:13:16,1
636,8,2011-03-23 01:45:16,1
636,8,2011-04-20 17:32:46,9
637,8,2011-09-21 15:45:49,1
640,8,2010-11-12 22:52:11,1
641,8,2012-05-21 15:22:45,0
642,8,2010-10-20 23:33:20,1
643,8,2012-01-26 17:48:55,1
644,8,2012-02-07 22:29:09,0
646,8,2011-03-07 20:59:47,1
646,8,2011-03-23 18:32:23,9
647,8,2011-02-28 23:27:14,1
648,8,2011-12-07 22:40:40,1
649,8,2011-05-10 15:37:56,1
650,8,2012-06-28 18:33:35,1
651,8,2010-04-14 17:54:27,9
652,8,2012-07-27 21:45:57,1
654,8,2012-06-14 18:08:56,1
655,8,2011-08-30 15:20:12,1
657,8,2012-02-23 22:41:39,1
658,8,2011-03-14 19:34:09,1
659,8,2011-05-19 16:54:58,1
660,8,2012-01-23 17:18:28,1
660,8,2012-02-16 01:18:43,9
661,8,2010-09-17 17:49:26,1
662,8,2010-09-22 22:58:57,1
663,8,2010-04-14 15:25:56,1
665,8,2010-09-03 20:07:46,1
666,8,2011-12-16 22:53:20,1
667,8,2011-02-25 01:08:38,1
668,8,2011-09-23 00:00:11,1
669,8,2012-05-02 17:32:04,1
670,8,2012-05-23 17:23:39,1
671,8,2011-07-05 15:34:32,1
672,8,2011-01-27 17:24:59,1
672,8,2011-02-10 18:17:14,9
673,8,2011-11-25 19:51:52,1
674,8,2012-01-19 00:35:14,1
674,8,2012-01-24 00:29:34,9
675,8,2011-05-11 16:59:25,1
675,8,2011-05-16 15:25:37,9
677,8,2011-12-29 18:41:34,9
678,8,2011-06-14 15:42:37,1
678,8,2011-07-20 16:46:01,9
680,8,2012-05-02 21:51:25,1
681,8,2012-01-11 00:08:08,1
682,8,2012-04-03 20:38:14,1
683,8,2012-07-04 17:05:42,1
684,8,2012-06-12 18:16:12,1
686,8,2012-07-20 18:23:35,1
687,8,2011-11-14 19:03:08,1
688,8,2011-06-30 21:15:00,1
689,8,2010-07-26 16:59:00,1
690,8,2010-09-28 17:24:04,1
692,8,2011-04-06 15:44:43,1
693,8,2012-03-28 21:51:56,1
694,8,2010-04-26 16:28:28,1
695,8,2012-04-17 20:22:14,1
695,8,2012-04-18 20:47:40,9
697,8,2011-07-15 18:13:23,1
698,8,2012-03-14 17:38:41,1
699,8,2011-03-01 20:17:58,1
699,8,2011-03-12 00:41:46,9
702,8,2010-05-28 20:43:46,1
703,8,2010-06-10 15:20:57,1
703,8,2010-06-14 21:01:25,9
704,8,2012-06-26 23:24:57,1
706,8,2012-04-26 16:09:15,1
707,8,2010-02-22 23:02:39,1
709,8,2010-03-16 19:53:17,1
710,8,2010-04-20 22:19:41,1
711,8,2011-05-12 18:01:22,1
712,8,2011-08-22 21:41:16,1
713,8,2010-10-18 20:27:51,1
714,8,2011-10-20 18:22:06,1
715,8,2010-07-28 17:50:44,1
715,8,2010-08-30 21:31:04,9
716,8,2012-03-22 01:23:56,1
717,8,2012-05-03 15:59:49,1
718,8,2011-12-01 18:11:46,1
719,8,2011-09-13 22:07:39,1
720,8,2011-11-21 22:38:48,1
721,8,2012-05-04 22:01:53,1
722,8,2012-04-30 18:05:16,1
723,8,2011-12-20 20:37:14,1
724,8,2011-11-29 20:55:52,1
725,8,2011-01-13 00:58:14,1
726,8,2011-10-12 23:08:05,1
727,8,2010-07-28 18:06:21,1
727,8,2010-07-28 22:10:53,6
727,8,2010-08-23 21:28:45,9
729,8,2011-06-10 00:06:40,1
730,8,2011-05-05 23:59:14,1
730,8,2011-06-09 23:24:23,9
731,8,2012-02-08 17:46:12,1
731,8,2012-02-08 17:50:55,8
733,8,2012-02-02 22:43:52,1
734,8,2010-08-03 17:17:48,1
735,8,2010-08-04 20:45:34,1
736,8,2012-01-17 01:49:43,1
737,8,2011-09-28 21:51:37,1
738,8,2012-04-19 21:38:20,1
739,8,2011-09-28 16:28:27,1
740,8,2011-05-26 16:10:21,1
741,8,2012-07-26 23:13:57,1
743,8,2012-01-13 01:58:23,1
744,8,2011-08-31 17:55:37,1
745,8,2012-01-04 19:29:40,1
746,8,2012-01-17 20:39:18,1
748,8,2011-05-31 22:03:15,1
748,8,2011-06-21 23:31:03,9
749,8,2012-05-18 23:27:52,1
750,8,2011-01-21 23:23:17,1
751,8,2011-06-28 20:49:33,1
752,8,2012-04-26 21:03:20,1
753,8,2011-11-23 20:32:01,1
754,8,2011-12-16 18:08:43,1
754,8,2011-12-24 00:56:44,9
755,8,2012-08-06 18:51:23,1
756,8,2012-01-17 20:47:32,1
758,8,2011-11-17 01:07:45,1
759,8,2010-09-13 21:43:21,1
760,8,2012-01-23 20:59:24,1
761,8,2011-08-29 18:16:10,1
762,8,2011-11-11 20:07:07,1
763,8,2011-10-07 20:38:31,1
764,8,2011-11-24 23:20:25,1
765,8,2010-02-12 20:14:18,1
766,8,2012-02-23 02:14:56,1
767,8,2012-02-23 20:37:08,1
768,8,2012-07-26 18:51:00,1
768,8,2012-07-26 18:51:58,8
769,8,2012-09-28 18:39:23,1
770,8,2012-01-31 18:03:04,1
771,8,2010-09-04 00:00:57,1
772,8,2012-03-23 23:44:57,1
773,8,2012-06-20 21:56:21,1
774,8,2010-10-14 16:36:18,1
776,8,2012-06-06 16:51:45,1
778,8,2012-01-03 17:52:43,1
779,8,2010-11-19 00:27:06,1
779,8,2010-11-23 20:32:32,9
781,8,2010-10-07 17:02:04,1
781,8,2010-11-18 18:33:11,6
783,8,2012-07-09 20:33:08,1
784,8,2011-09-01 18:00:46,1
785,8,2012-04-04 23:32:55,1
786,8,2010-11-19 00:32:05,1
786,8,2010-11-24 01:27:56,8
787,8,2012-07-20 16:02:06,1
788,8,2012-07-25 20:47:40,1
789,8,2011-03-29 16:08:13,1
790,8,2012-03-26 19:55:24,1
791,8,2010-02-19 19:43:41,1
792,8,2010-07-26 22:23:55,1
793,8,2010-07-13 16:48:07,1
794,8,2012-03-07 17:32:42,1
795,8,2012-03-12 17:18:20,1
796,8,2012-04-27 15:47:43,1
797,8,2011-06-07 20:34:53,1
798,8,2010-09-03 22:01:16,1
798,8,2010-09-13 18:24:06,9
798,8,2010-09-15 18:31:52,9
799,8,2012-03-28 21:12:39,1
800,8,2010-03-15 17:06:36,1
801,8,2010-11-11 19:05:19,1
802,8,2011-03-07 18:10:06,1
803,8,2011-01-14 01:32:18,1
804,8,2010-05-13 00:10:57,1
806,8,2012-02-27 22:41:41,1
808,8,2010-04-07 23:37:17,1
810,8,2011-10-13 17:31:47,1
812,8,2011-04-27 20:35:33,1
813,8,2012-02-22 23:33:15,1
814,8,2010-05-17 23:39:01,1
815,8,2010-09-22 23:27:25,1
816,8,2011-09-28 18:11:21,1
817,8,2012-03-27 16:41:06,1
817,8,2012-03-28 15:20:47,9
818,8,2011-04-26 16:23:14,1
819,8,2012-06-08 20:49:28,1
820,8,2011-06-10 22:05:35,1
822,8,2011-03-24 20:52:11,1
